1 , 4 , [0.8, -0.13, -0.56, -0.21000000000000002, -0.05000000000000002] 

2 , 2 , [0.8, -0.05999999999999994, -0.5700000000000001, -0.3400000000000001, -0.16000000000000003] 

3 , 2 , [0.8, 0.01000000000000012, -0.5800000000000001, -0.47000000000000014, -0.27] 

4 , 2 , [0.8, 0.08000000000000018, -0.5900000000000001, -0.6000000000000002, -0.38] 

5 , 2 , [0.8, 0.15000000000000024, -0.6000000000000001, -0.7300000000000002, -0.49] 

6 , 2 , [0.8, 0.2200000000000003, -0.6100000000000001, -0.8600000000000003, -0.6] 

7 , 2 , [0.8, 0.29000000000000037, -0.6200000000000001, -0.9900000000000004, -0.71] 

8 , 2 , [0.8, 0.36000000000000043, -0.6300000000000001, -1.1200000000000006, -0.82] 

9 , 2 , [0.8, 0.4300000000000005, -0.6400000000000001, -1.2500000000000007, -0.9299999999999999] 

10 , 2 , [0.8, 0.5500000000000006, -0.5900000000000001, -1.2900000000000007, -0.98] 

11 , 2 , [0.8, 0.6700000000000007, -0.54, -1.3300000000000007, -1.03] 

12 , 2 , [0.8, 0.7400000000000008, -0.55, -1.4600000000000009, -1.1400000000000001] 

13 , 4 , [0.8, 0.8700000000000009, -0.6399999999999999, -1.2600000000000011, -1.12] 

14 , 4 , [0.8, 1.0700000000000012, -0.6799999999999999, -1.0800000000000012, -1.1] 

15 , 4 , [0.8, 1.220000000000001, -0.72, -0.8700000000000012, -1.05] 

16 , 3 , [0.7000000000000001, 0.780000000000001, -1.08, -1.1400000000000012, -1.1800000000000002] 

17 , 2 , [0.7000000000000001, 0.8500000000000011, -1.09, -1.2700000000000014, -1.2900000000000003] 

18 , 2 , [0.7000000000000001, 0.9700000000000012, -1.04, -1.3100000000000014, -1.3400000000000003] 

19 , 2 , [0.7000000000000001, 1.0400000000000014, -1.05, -1.4400000000000015, -1.4500000000000004] 

20 , 2 , [0.7000000000000001, 1.1600000000000015, -1.0, -1.4800000000000015, -1.5000000000000004] 

