1 , 41 , [-0.5, -1.4499999999999997, -1.2899999999999998, 1.0100000000000002, 1.0100000000000007] 

2 , 33 , [-0.6, -1.5099999999999998, -1.3499999999999996, 1.980000000000001, 1.87] 

3 , 36 , [-0.9999999999999999, -2.5000000000000004, -2.0199999999999996, 2.2300000000000004, 2.330000000000002] 

4 , 30 , [-1.2, -2.5800000000000005, -2.1499999999999995, 2.9699999999999998, 3.020000000000003] 

5 , 19 , [-1.3, -2.7700000000000014, -2.26, 3.2799999999999985, 3.390000000000004] 

6 , 19 , [-1.4000000000000001, -2.950000000000002, -2.4599999999999995, 3.549999999999997, 3.720000000000005] 

7 , 16 , [-1.6000000000000003, -3.220000000000002, -2.799999999999999, 3.5899999999999954, 3.900000000000006] 

8 , 23 , [-1.7000000000000004, -3.4100000000000024, -2.8099999999999987, 4.059999999999995, 4.440000000000005] 

9 , 18 , [-1.9000000000000006, -3.8800000000000026, -3.119999999999999, 4.129999999999993, 4.530000000000003] 

10 , 27 , [-2.0000000000000004, -3.9100000000000046, -3.029999999999999, 4.779999999999991, 5.110000000000001] 

11 , 21 , [-2.1000000000000005, -4.140000000000006, -3.0899999999999994, 4.969999999999991, 5.459999999999999] 

12 , 21 , [-2.2000000000000006, -4.370000000000008, -3.15, 5.15999999999999, 5.809999999999997] 

13 , 19 , [-2.3000000000000007, -4.540000000000008, -3.15, 5.379999999999989, 6.009999999999996] 

14 , 15 , [-2.400000000000001, -4.690000000000009, -3.1600000000000006, 5.529999999999988, 6.139999999999996] 

15 , 18 , [-2.600000000000001, -5.390000000000007, -3.54, 5.339999999999986, 6.079999999999995] 

16 , 15 , [-2.700000000000001, -5.490000000000006, -3.6599999999999993, 5.399999999999986, 6.189999999999994] 

17 , 8 , [-2.700000000000001, -5.110000000000006, -3.5199999999999987, 5.689999999999985, 6.489999999999993] 

18 , 24 , [-2.9000000000000012, -5.690000000000004, -3.7799999999999976, 5.649999999999984, 6.629999999999992] 

19 , 10 , [-2.9000000000000012, -5.310000000000003, -3.5799999999999974, 5.969999999999983, 6.95999999999999] 

20 , 15 , [-3.0000000000000013, -5.330000000000001, -3.6599999999999975, 6.12999999999998, 7.139999999999988] 

21 , 16 , [-3.2000000000000015, -5.909999999999999, -3.969999999999997, 5.889999999999979, 7.099999999999987] 

22 , 10 , [-3.2000000000000015, -5.5299999999999985, -3.769999999999997, 6.209999999999978, 7.4299999999999855] 

23 , 15 , [-3.3000000000000016, -5.549999999999996, -3.849999999999997, 6.369999999999975, 7.6099999999999834] 

24 , 20 , [-3.5000000000000018, -6.219999999999994, -4.199999999999997, 6.169999999999973, 7.579999999999981] 

25 , 6 , [-3.5000000000000018, -5.959999999999994, -4.089999999999996, 6.399999999999973, 7.779999999999981] 

26 , 11 , [-3.600000000000002, -5.949999999999994, -4.269999999999996, 6.4199999999999715, 7.81999999999998] 

27 , 11 , [-3.700000000000002, -5.939999999999994, -4.449999999999996, 6.439999999999971, 7.859999999999978] 

28 , 11 , [-3.800000000000002, -5.929999999999994, -4.629999999999995, 6.459999999999971, 7.8999999999999755] 

29 , 13 , [-3.900000000000002, -5.9699999999999935, -4.829999999999994, 6.459999999999971, 7.949999999999973] 

30 , 15 , [-4.000000000000002, -6.119999999999993, -4.939999999999994, 6.48999999999997, 8.03999999999997] 

31 , 10 , [-4.000000000000002, -5.739999999999992, -4.739999999999994, 6.8099999999999685, 8.369999999999969] 

32 , 13 , [-4.100000000000001, -5.999999999999991, -4.819999999999995, 6.769999999999967, 8.469999999999965] 

33 , 13 , [-4.200000000000001, -6.12999999999999, -4.9599999999999955, 6.839999999999967, 8.609999999999962] 

34 , 11 , [-4.300000000000001, -6.11999999999999, -5.139999999999994, 6.859999999999966, 8.64999999999996] 

35 , 11 , [-4.4, -6.1099999999999905, -5.319999999999994, 6.879999999999965, 8.689999999999957] 

36 , 11 , [-4.5, -6.099999999999991, -5.499999999999994, 6.899999999999965, 8.729999999999954] 

37 , 11 , [-4.6, -6.089999999999991, -5.6799999999999935, 6.919999999999964, 8.769999999999952] 

38 , 12 , [-4.6, -5.809999999999991, -5.599999999999993, 7.229999999999962, 9.00999999999995] 

39 , 17 , [-4.699999999999999, -5.899999999999989, -5.599999999999994, 7.399999999999961, 9.169999999999945] 

40 , 17 , [-4.799999999999999, -5.939999999999988, -5.639999999999993, 7.45999999999996, 9.329999999999941] 

41 , 13 , [-4.899999999999999, -6.0899999999999865, -5.729999999999992, 7.4899999999999585, 9.42999999999994] 

42 , 17 , [-4.999999999999998, -6.179999999999985, -5.729999999999993, 7.659999999999958, 9.589999999999934] 

43 , 17 , [-5.099999999999998, -6.219999999999984, -5.769999999999992, 7.719999999999957, 9.74999999999993] 

44 , 15 , [-5.1999999999999975, -6.239999999999983, -5.77999999999999, 7.759999999999956, 9.889999999999928] 

45 , 11 , [-5.299999999999997, -6.549999999999982, -5.89999999999999, 7.659999999999955, 9.909999999999926] 

46 , 15 , [-5.399999999999997, -6.62999999999998, -5.949999999999989, 7.719999999999954, 10.069999999999924] 

47 , 13 , [-5.4999999999999964, -6.649999999999978, -5.959999999999987, 7.719999999999952, 10.259999999999922] 

48 , 15 , [-5.599999999999996, -6.7299999999999764, -6.009999999999986, 7.7799999999999505, 10.41999999999992] 

49 , 15 , [-5.699999999999996, -6.579999999999974, -5.989999999999983, 7.89999999999995, 10.639999999999917] 

